2024-06-29 15:00:27 0 [Note] Starting MariaDB 10.4.28-MariaDB source revision c8f2e9a5c0ac5905f28b050b7df5a9ffd914b7e7 as process 21484
2024-06-29 15:00:27 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-06-29 15:00:27 0 [Note] InnoDB: Uses event mutexes
2024-06-29 15:00:27 0 [Note] InnoDB: Compressed tables use zlib 1.2.12
2024-06-29 15:00:27 0 [Note] InnoDB: Number of pools: 1
2024-06-29 15:00:27 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=227] log sequence number 616775 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=390] log sequence number 616775 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=228] log sequence number 616819 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=442] log sequence number 616819 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=229] log sequence number 616926 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=230] log sequence number 616986 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=355] log sequence number 616986 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=231] log sequence number 617030 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=435] log sequence number 617030 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=232] log sequence number 617074 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=365] log sequence number 617074 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=233] log sequence number 617118 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=325] log sequence number 617118 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=234] log sequence number 617162 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 617162 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=235] log sequence number 617206 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=394] log sequence number 617206 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=236] log sequence number 617250 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=344] log sequence number 617250 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=237] log sequence number 617294 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=396] log sequence number 617294 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=238] log sequence number 621081 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=386] log sequence number 621081 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=239] log sequence number 621125 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=403] log sequence number 621125 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=240] log sequence number 621169 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=327] log sequence number 621169 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=241] log sequence number 621213 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=349] log sequence number 621213 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=242] log sequence number 621257 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=430] log sequence number 621257 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=244] log sequence number 621301 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 621301 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=245] log sequence number 627040 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 627040 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=246] log sequence number 627084 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=368] log sequence number 627084 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=247] log sequence number 627128 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=370] log sequence number 627128 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=248] log sequence number 627172 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=329] log sequence number 627172 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=249] log sequence number 627232 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 627232 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=250] log sequence number 627276 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=326] log sequence number 627276 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=251] log sequence number 627320 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=381] log sequence number 627320 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=252] log sequence number 627364 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 627364 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=253] log sequence number 630528 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=444] log sequence number 630528 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=254] log sequence number 630572 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 630572 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=255] log sequence number 630616 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 630616 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=256] log sequence number 630660 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=406] log sequence number 630660 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=257] log sequence number 630704 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 630704 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=258] log sequence number 635404 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 635404 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=259] log sequence number 635448 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=397] log sequence number 635448 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=260] log sequence number 635492 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=419] log sequence number 635492 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=261] log sequence number 635536 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=413] log sequence number 635536 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=262] log sequence number 635580 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=359] log sequence number 635580 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=263] log sequence number 635624 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=388] log sequence number 635624 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=264] log sequence number 635668 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=409] log sequence number 635668 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=265] log sequence number 635712 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=334] log sequence number 635712 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=266] log sequence number 641006 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=383] log sequence number 641006 is in the future! Current system log sequence number 300306.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-06-29 15:00:30 0 [ERROR] InnoDB: Page [page id: space=0, page number=267] log sequence number 641066 is in the future! Current system log sequence number 300306.
